province,month,objective,p_esta,m_esta
อ่างทอง,ธันวาคม,ผลิต,0,0.0
อ่างทอง,ธันวาคม,บริการ,0,0.0
กาญจนบุรี,มกราคม,ขายส่ง/ขายปลีก,24,34.2
กาญจนบุรี,มกราคม,ผลิต,5,4.5
กาญจนบุรี,มกราคม,บริการ,27,38.435
กาญจนบุรี,กุมภาพันธ์,ขายส่ง/ขายปลีก,18,27.0
กาญจนบุรี,กุมภาพันธ์,ผลิต,10,10.7
กาญจนบุรี,กุมภาพันธ์,บริการ,25,40.1
กาญจนบุรี,มีนาคม,ขายส่ง/ขายปลีก,21,20.5
กาญจนบุรี,มีนาคม,ผลิต,2,6.0
กาญจนบุรี,มีนาคม,บริการ,29,38.2
กาญจนบุรี,เมษายน,ขายส่ง/ขายปลีก,9,7.81
กาญจนบุรี,เมษายน,ผลิต,3,3.0
กาญจนบุรี,เมษายน,บริการ,10,13.1
กาญจนบุรี,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,พฤษภาคม,ผลิต,0,0.0
กาญจนบุรี,พฤษภาคม,บริการ,0,0.0
กาญจนบุรี,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,มิถุนายน,ผลิต,0,0.0
กาญจนบุรี,มิถุนายน,บริการ,0,0.0
กาญจนบุรี,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,กรกฎาคม,ผลิต,0,0.0
กาญจนบุรี,กรกฎาคม,บริการ,0,0.0
กาญจนบุรี,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,สิงหาคม,ผลิต,0,0.0
กาญจนบุรี,สิงหาคม,บริการ,0,0.0
กาญจนบุรี,กันยายน,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,กันยายน,ผลิต,0,0.0
กาญจนบุรี,กันยายน,บริการ,0,0.0
กาญจนบุรี,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,ตุลาคม,ผลิต,0,0.0
กาญจนบุรี,ตุลาคม,บริการ,0,0.0
กาญจนบุรี,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,พฤศจิกายน,ผลิต,0,0.0
กาญจนบุรี,พฤศจิกายน,บริการ,0,0.0
กาญจนบุรี,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
กาญจนบุรี,ธันวาคม,ผลิต,0,0.0
กาญจนบุรี,ธันวาคม,บริการ,0,0.0
ประจวบคีรีขันธ์,มกราคม,ขายส่ง/ขายปลีก,16,13.55
ประจวบคีรีขันธ์,มกราคม,ผลิต,11,20.55
ประจวบคีรีขันธ์,มกราคม,บริการ,37,73.2
ประจวบคีรีขันธ์,กุมภาพันธ์,ขายส่ง/ขายปลีก,14,21.03
ประจวบคีรีขันธ์,กุมภาพันธ์,ผลิต,6,7.0
ประจวบคีรีขันธ์,กุมภาพันธ์,บริการ,52,94.005
ประจวบคีรีขันธ์,มีนาคม,ขายส่ง/ขายปลีก,8,13.54
ประจวบคีรีขันธ์,มีนาคม,ผลิต,1,1.0
ประจวบคีรีขันธ์,มีนาคม,บริการ,38,58.2
ประจวบคีรีขันธ์,เมษายน,ขายส่ง/ขายปลีก,4,4.0
ประจวบคีรีขันธ์,เมษายน,ผลิต,5,7.5
ประจวบคีรีขันธ์,เมษายน,บริการ,37,73.91
ประจวบคีรีขันธ์,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,พฤษภาคม,ผลิต,0,0.0
ประจวบคีรีขันธ์,พฤษภาคม,บริการ,0,0.0
ประจวบคีรีขันธ์,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,มิถุนายน,ผลิต,0,0.0
ประจวบคีรีขันธ์,มิถุนายน,บริการ,0,0.0
ประจวบคีรีขันธ์,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,กรกฎาคม,ผลิต,0,0.0
ประจวบคีรีขันธ์,กรกฎาคม,บริการ,0,0.0
ประจวบคีรีขันธ์,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,สิงหาคม,ผลิต,0,0.0
ประจวบคีรีขันธ์,สิงหาคม,บริการ,0,0.0
ประจวบคีรีขันธ์,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,กันยายน,ผลิต,0,0.0
ประจวบคีรีขันธ์,กันยายน,บริการ,0,0.0
ประจวบคีรีขันธ์,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,ตุลาคม,ผลิต,0,0.0
ประจวบคีรีขันธ์,ตุลาคม,บริการ,0,0.0
ประจวบคีรีขันธ์,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,พฤศจิกายน,ผลิต,0,0.0
ประจวบคีรีขันธ์,พฤศจิกายน,บริการ,0,0.0
ประจวบคีรีขันธ์,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ประจวบคีรีขันธ์,ธันวาคม,ผลิต,0,0.0
ประจวบคีรีขันธ์,ธันวาคม,บริการ,0,0.0
เพชรบุรี,มกราคม,ขายส่ง/ขายปลีก,12,10.75
เพชรบุรี,มกราคม,ผลิต,6,177.7
เพชรบุรี,มกราคม,บริการ,17,11.663
เพชรบุรี,กุมภาพันธ์,ขายส่ง/ขายปลีก,10,18.3
เพชรบุรี,กุมภาพันธ์,ผลิต,1,0.2
เพชรบุรี,กุมภาพันธ์,บริการ,13,20.02
เพชรบุรี,มีนาคม,ขายส่ง/ขายปลีก,16,36.6
เพชรบุรี,มีนาคม,ผลิต,5,4.1
เพชรบุรี,มีนาคม,บริการ,10,16.0
เพชรบุรี,เมษายน,ขายส่ง/ขายปลีก,10,10.25
เพชรบุรี,เมษายน,ผลิต,0,0.0
เพชรบุรี,เมษายน,บริการ,13,22.2
เพชรบุรี,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,พฤษภาคม,ผลิต,0,0.0
เพชรบุรี,พฤษภาคม,บริการ,0,0.0
เพชรบุรี,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,มิถุนายน,ผลิต,0,0.0
เพชรบุรี,มิถุนายน,บริการ,0,0.0
เพชรบุรี,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,กรกฎาคม,ผลิต,0,0.0
เพชรบุรี,กรกฎาคม,บริการ,0,0.0
เพชรบุรี,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,สิงหาคม,ผลิต,0,0.0
เพชรบุรี,สิงหาคม,บริการ,0,0.0
เพชรบุรี,กันยายน,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,กันยายน,ผลิต,0,0.0
เพชรบุรี,กันยายน,บริการ,0,0.0
เพชรบุรี,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,ตุลาคม,ผลิต,0,0.0
เพชรบุรี,ตุลาคม,บริการ,0,0.0
เพชรบุรี,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,พฤศจิกายน,ผลิต,0,0.0
เพชรบุรี,พฤศจิกายน,บริการ,0,0.0
เพชรบุรี,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบุรี,ธันวาคม,ผลิต,0,0.0
เพชรบุรี,ธันวาคม,บริการ,0,0.0
ราชบุรี,มกราคม,ขายส่ง/ขายปลีก,31,59.5
ราชบุรี,มกราคม,ผลิต,11,38.0
ราชบุรี,มกราคม,บริการ,33,41.1
ราชบุรี,กุมภาพันธ์,ขายส่ง/ขายปลีก,21,27.150005
ราชบุรี,กุมภาพันธ์,ผลิต,6,5.2
ราชบุรี,กุมภาพันธ์,บริการ,16,13.0
ราชบุรี,มีนาคม,ขายส่ง/ขายปลีก,21,33.5
ราชบุรี,มีนาคม,ผลิต,5,10.0
ราชบุรี,มีนาคม,บริการ,30,56.65
ราชบุรี,เมษายน,ขายส่ง/ขายปลีก,38,58.0
