province,month,objective,p_esta,m_esta
อ่างทอง,พฤศจิกายน,ขายส่ง/ขายปลีก,5,6.1
อ่างทอง,พฤศจิกายน,ผลิต,1,5.0
อ่างทอง,พฤศจิกายน,บริการ,3,7.0
อ่างทอง,ธันวาคม,ขายส่ง/ขายปลีก,4,16.0
อ่างทอง,ธันวาคม,ผลิต,0,0.0
อ่างทอง,ธันวาคม,บริการ,5,8.2
จันทบุรี,มกราคม,ขายส่ง/ขายปลีก,20,29.0
จันทบุรี,มกราคม,ผลิต,0,0.0
จันทบุรี,มกราคม,บริการ,15,20.5
จันทบุรี,กุมภาพันธ์,ขายส่ง/ขายปลีก,22,38.6
จันทบุรี,กุมภาพันธ์,ผลิต,2,1.5
จันทบุรี,กุมภาพันธ์,บริการ,10,7.9
จันทบุรี,มีนาคม,ขายส่ง/ขายปลีก,23,32.1
จันทบุรี,มีนาคม,ผลิต,3,7.0
จันทบุรี,มีนาคม,บริการ,9,10.3
จันทบุรี,เมษายน,ขายส่ง/ขายปลีก,20,37.6
จันทบุรี,เมษายน,ผลิต,1,2.0
จันทบุรี,เมษายน,บริการ,7,5.7
จันทบุรี,พฤษภาคม,ขายส่ง/ขายปลีก,20,33.6
จันทบุรี,พฤษภาคม,ผลิต,6,19.2
จันทบุรี,พฤษภาคม,บริการ,9,19.4
จันทบุรี,มิถุนายน,ขายส่ง/ขายปลีก,17,34.0
จันทบุรี,มิถุนายน,ผลิต,2,6.0
จันทบุรี,มิถุนายน,บริการ,14,24.7
จันทบุรี,กรกฎาคม,ขายส่ง/ขายปลีก,15,26.5
จันทบุรี,กรกฎาคม,ผลิต,4,7.05
จันทบุรี,กรกฎาคม,บริการ,10,7.451
จันทบุรี,สิงหาคม,ขายส่ง/ขายปลีก,18,21.4
จันทบุรี,สิงหาคม,ผลิต,1,1.0
จันทบุรี,สิงหาคม,บริการ,4,7.35
จันทบุรี,กันยายน,ขายส่ง/ขายปลีก,19,25.0
จันทบุรี,กันยายน,ผลิต,0,0.0
จันทบุรี,กันยายน,บริการ,13,19.0
จันทบุรี,ตุลาคม,ขายส่ง/ขายปลีก,16,23.8
จันทบุรี,ตุลาคม,ผลิต,2,3.0
จันทบุรี,ตุลาคม,บริการ,10,33.1
จันทบุรี,พฤศจิกายน,ขายส่ง/ขายปลีก,16,22.7
จันทบุรี,พฤศจิกายน,ผลิต,3,3.0
จันทบุรี,พฤศจิกายน,บริการ,5,5.1
จันทบุรี,ธันวาคม,ขายส่ง/ขายปลีก,5,5.5
จันทบุรี,ธันวาคม,ผลิต,1,2.0
จันทบุรี,ธันวาคม,บริการ,4,5.1
ฉะเชิงเทรา,มกราคม,ขายส่ง/ขายปลีก,22,40.5
ฉะเชิงเทรา,มกราคม,ผลิต,16,24.4
ฉะเชิงเทรา,มกราคม,บริการ,32,43.6
ฉะเชิงเทรา,กุมภาพันธ์,ขายส่ง/ขายปลีก,14,19.1
ฉะเชิงเทรา,กุมภาพันธ์,ผลิต,15,42.5
ฉะเชิงเทรา,กุมภาพันธ์,บริการ,31,63.21
ฉะเชิงเทรา,มีนาคม,ขายส่ง/ขายปลีก,21,35.5
ฉะเชิงเทรา,มีนาคม,ผลิต,11,192.2
ฉะเชิงเทรา,มีนาคม,บริการ,25,54.601
ฉะเชิงเทรา,เมษายน,ขายส่ง/ขายปลีก,21,35.7
ฉะเชิงเทรา,เมษายน,ผลิต,6,109.0
ฉะเชิงเทรา,เมษายน,บริการ,20,30.61
ฉะเชิงเทรา,พฤษภาคม,ขายส่ง/ขายปลีก,25,535.12
ฉะเชิงเทรา,พฤษภาคม,ผลิต,21,187.0
ฉะเชิงเทรา,พฤษภาคม,บริการ,28,59.5
ฉะเชิงเทรา,มิถุนายน,ขายส่ง/ขายปลีก,25,27.6
ฉะเชิงเทรา,มิถุนายน,ผลิต,6,15.0
ฉะเชิงเทรา,มิถุนายน,บริการ,31,138.87
ฉะเชิงเทรา,กรกฎาคม,ขายส่ง/ขายปลีก,33,78.35
ฉะเชิงเทรา,กรกฎาคม,ผลิต,13,134.0
ฉะเชิงเทรา,กรกฎาคม,บริการ,26,55.6309
ฉะเชิงเทรา,สิงหาคม,ขายส่ง/ขายปลีก,22,38.6
ฉะเชิงเทรา,สิงหาคม,ผลิต,9,62.0
ฉะเชิงเทรา,สิงหาคม,บริการ,36,719.765
ฉะเชิงเทรา,กันยายน,ขายส่ง/ขายปลีก,19,38.6
ฉะเชิงเทรา,กันยายน,ผลิต,10,28.0
ฉะเชิงเทรา,กันยายน,บริการ,27,79.0
ฉะเชิงเทรา,ตุลาคม,ขายส่ง/ขายปลีก,24,37.31
ฉะเชิงเทรา,ตุลาคม,ผลิต,4,5.0
ฉะเชิงเทรา,ตุลาคม,บริการ,30,41.05
ฉะเชิงเทรา,พฤศจิกายน,ขายส่ง/ขายปลีก,16,23.08
ฉะเชิงเทรา,พฤศจิกายน,ผลิต,6,312.0
ฉะเชิงเทรา,พฤศจิกายน,บริการ,20,26.6
ฉะเชิงเทรา,ธันวาคม,ขายส่ง/ขายปลีก,16,39.4
ฉะเชิงเทรา,ธันวาคม,ผลิต,8,27.0
ฉะเชิงเทรา,ธันวาคม,บริการ,21,54.51
ชลบุรี,มกราคม,ขายส่ง/ขายปลีก,172,447.45
ชลบุรี,มกราคม,ผลิต,124,1270.4
ชลบุรี,มกราคม,บริการ,588,1644.62
ชลบุรี,กุมภาพันธ์,ขายส่ง/ขายปลีก,174,622.7
ชลบุรี,กุมภาพันธ์,ผลิต,100,401.75
ชลบุรี,กุมภาพันธ์,บริการ,486,1451.02
ชลบุรี,มีนาคม,ขายส่ง/ขายปลีก,177,541.77
ชลบุรี,มีนาคม,ผลิต,92,437.9
ชลบุรี,มีนาคม,บริการ,560,1508.121
ชลบุรี,เมษายน,ขายส่ง/ขายปลีก,158,413.3
ชลบุรี,เมษายน,ผลิต,92,2484.9531
ชลบุรี,เมษายน,บริการ,436,1194.37
ชลบุรี,พฤษภาคม,ขายส่ง/ขายปลีก,133,454.354
ชลบุรี,พฤษภาคม,ผลิต,74,1190.4
ชลบุรี,พฤษภาคม,บริการ,481,1357.575
ชลบุรี,มิถุนายน,ขายส่ง/ขายปลีก,153,286.22
ชลบุรี,มิถุนายน,ผลิต,82,496.3
ชลบุรี,มิถุนายน,บริการ,430,1233.64
ชลบุรี,กรกฎาคม,ขายส่ง/ขายปลีก,199,364.971
ชลบุรี,กรกฎาคม,ผลิต,77,2411.83
ชลบุรี,กรกฎาคม,บริการ,502,1394.085
ชลบุรี,สิงหาคม,ขายส่ง/ขายปลีก,196,521.96
ชลบุรี,สิงหาคม,ผลิต,59,168.1
ชลบุรี,สิงหาคม,บริการ,402,1362.949999
ชลบุรี,กันยายน,ขายส่ง/ขายปลีก,215,547.86
ชลบุรี,กันยายน,ผลิต,59,261.0
ชลบุรี,กันยายน,บริการ,452,1101.849
ชลบุรี,ตุลาคม,ขายส่ง/ขายปลีก,190,435.36
ชลบุรี,ตุลาคม,ผลิต,55,175.5
ชลบุรี,ตุลาคม,บริการ,446,1246.97
ชลบุรี,พฤศจิกายน,ขายส่ง/ขายปลีก,154,337.92
ชลบุรี,พฤศจิกายน,ผลิต,59,182.0
ชลบุรี,พฤศจิกายน,บริการ,369,886.457
ชลบุรี,ธันวาคม,ขายส่ง/ขายปลีก,126,283.501
ชลบุรี,ธันวาคม,ผลิต,49,267.6
ชลบุรี,ธันวาคม,บริการ,458,1271.24001
ตราด,มกราคม,ขายส่ง/ขายปลีก,1,1.0
ตราด,มกราคม,ผลิต,2,1.2
ตราด,มกราคม,บริการ,6,59.1
ตราด,กุมภาพันธ์,ขายส่ง/ขายปลีก,5,6.5
ตราด,กุมภาพันธ์,ผลิต,1,1.0
ตราด,กุมภาพันธ์,บริการ,4,4.2
ตราด,มีนาคม,ขายส่ง/ขายปลีก,2,2.0
